STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,GEO_PICT,Pacific Island Countries and territories,ENERGY_SOURCE,Energy source,GRID_CONN,Grid connection status,TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of measure,ERROR_TYPE,Error type,ERROR_VAL,Error value,REPORTING_TYPE,Reporting Type,OBS_COMMENT,Comment
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FM,"Micronesia, Federated State of",WNDON,Onshore Wind Energy,ON,On-grid,2020,,0.9,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FM,"Micronesia, Federated State of",WNDON,Onshore Wind Energy,ON,On-grid,2021,,0.9,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FM,"Micronesia, Federated State of",WNDON,Onshore Wind Energy,ON,On-grid,2022,,0.9,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FM,"Micronesia, Federated State of",WNDON,Onshore Wind Energy,ON,On-grid,2023,,0.9,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FM,"Micronesia, Federated State of",RENTOT,Renewable (total),_T,Total,2000,,3.8,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FM,"Micronesia, Federated State of",RENTOT,Renewable (total),_T,Total,2001,,3.8,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FM,"Micronesia, Federated State of",RENTOT,Renewable (total),_T,Total,2002,,3.8,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FM,"Micronesia, Federated State of",RENTOT,Renewable (total),_T,Total,2003,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FM,"Micronesia, Federated State of",RENTOT,Renewable (total),_T,Total,2004,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FM,"Micronesia, Federated State of",RENTOT,Renewable (total),_T,Total,2005,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FM,"Micronesia, Federated State of",RENTOT,Renewable (total),_T,Total,2006,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FM,"Micronesia, Federated State of",RENTOT,Renewable (total),_T,Total,2007,,0.3,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FM,"Micronesia, Federated State of",RENTOT,Renewable (total),_T,Total,2008,,0.3,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FM,"Micronesia, Federated State of",RENTOT,Renewable (total),_T,Total,2009,,0.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FM,"Micronesia, Federated State of",RENTOT,Renewable (total),_T,Total,2010,,0.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FM,"Micronesia, Federated State of",RENTOT,Renewable (total),_T,Total,2011,,0.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FM,"Micronesia, Federated State of",RENTOT,Renewable (total),_T,Total,2012,,0.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FM,"Micronesia, Federated State of",RENTOT,Renewable (total),_T,Total,2013,,0.6,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FM,"Micronesia, Federated State of",RENTOT,Renewable (total),_T,Total,2014,,1.9,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FM,"Micronesia, Federated State of",RENTOT,Renewable (total),_T,Total,2015,,2.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FM,"Micronesia, Federated State of",RENTOT,Renewable (total),_T,Total,2016,,6.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FM,"Micronesia, Federated State of",RENTOT,Renewable (total),_T,Total,2017,,6.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FM,"Micronesia, Federated State of",RENTOT,Renewable (total),_T,Total,2018,,8.4,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FM,"Micronesia, Federated State of",RENTOT,Renewable (total),_T,Total,2019,,9.4,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FM,"Micronesia, Federated State of",RENTOT,Renewable (total),_T,Total,2020,,12.2,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FM,"Micronesia, Federated State of",RENTOT,Renewable (total),_T,Total,2021,,12.2,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FM,"Micronesia, Federated State of",RENTOT,Renewable (total),_T,Total,2022,,12.2,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FM,"Micronesia, Federated State of",RENTOT,Renewable (total),_T,Total,2023,,12.2,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,MH,Marshall Islands,WNDON,Onshore Wind Energy,_T,Total,2011,,0,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,MH,Marshall Islands,WNDON,Onshore Wind Energy,_T,Total,2012,,0,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,MH,Marshall Islands,WNDON,Onshore Wind Energy,_T,Total,2013,,0,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,MH,Marshall Islands,WNDON,Onshore Wind Energy,_T,Total,2014,,0,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,MH,Marshall Islands,WNDON,Onshore Wind Energy,_T,Total,2015,,0,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,MH,Marshall Islands,WNDON,Onshore Wind Energy,_T,Total,2016,,0,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,MH,Marshall Islands,WNDON,Onshore Wind Energy,_T,Total,2017,,0,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,MH,Marshall Islands,WNDON,Onshore Wind Energy,_T,Total,2018,,0,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,MH,Marshall Islands,WNDON,Onshore Wind Energy,_T,Total,2019,,0,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,MH,Marshall Islands,WNDON,Onshore Wind Energy,_T,Total,2020,,0,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,MH,Marshall Islands,WNDON,Onshore Wind Energy,_T,Total,2021,,0,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,MH,Marshall Islands,WNDON,Onshore Wind Energy,_T,Total,2022,,0,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,MH,Marshall Islands,WNDON,Onshore Wind Energy,_T,Total,2023,,0,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,WS,Samoa,SOLPV,Solar Photovoltaic,_T,Total,2005,,0,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,WS,Samoa,SOLPV,Solar Photovoltaic,_T,Total,2006,,0,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,WS,Samoa,SOLPV,Solar Photovoltaic,_T,Total,2007,,0,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,WS,Samoa,SOLPV,Solar Photovoltaic,_T,Total,2008,,0,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,WS,Samoa,SOLPV,Solar Photovoltaic,_T,Total,2009,,0,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,WS,Samoa,SOLPV,Solar Photovoltaic,_T,Total,2010,,0,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,WS,Samoa,SOLPV,Solar Photovoltaic,_T,Total,2011,,0,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,WS,Samoa,SOLPV,Solar Photovoltaic,_T,Total,2012,,0.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,WS,Samoa,SOLPV,Solar Photovoltaic,_T,Total,2013,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,WS,Samoa,SOLPV,Solar Photovoltaic,_T,Total,2014,,2.3,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,WS,Samoa,SOLPV,Solar Photovoltaic,_T,Total,2015,,7.8,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,WS,Samoa,SOLPV,Solar Photovoltaic,_T,Total,2016,,15.8,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,WS,Samoa,SOLPV,Solar Photovoltaic,_T,Total,2017,,20.7,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,WS,Samoa,SOLPV,Solar Photovoltaic,_T,Total,2018,,22.4,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,WS,Samoa,SOLPV,Solar Photovoltaic,_T,Total,2019,,23.7,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,WS,Samoa,SOLPV,Solar Photovoltaic,_T,Total,2020,,23,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,WS,Samoa,SOLPV,Solar Photovoltaic,_T,Total,2021,,22.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,WS,Samoa,SOLPV,Solar Photovoltaic,_T,Total,2022,,22,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,WS,Samoa,SOLPV,Solar Photovoltaic,_T,Total,2023,,19.8,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,ON,On-grid,2005,,0,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,ON,On-grid,2006,,0,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,ON,On-grid,2007,,0,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,ON,On-grid,2008,,0.4,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,ON,On-grid,2009,,0.4,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,ON,On-grid,2010,,0.4,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,ON,On-grid,2011,,0.8,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,ON,On-grid,2012,,0.9,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,ON,On-grid,2013,,1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,ON,On-grid,2014,,1.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,ON,On-grid,2015,,1.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,ON,On-grid,2016,,3.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,ON,On-grid,2017,,3.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,ON,On-grid,2018,,3.6,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,ON,On-grid,2019,,3.2,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,ON,On-grid,2020,,3.2,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,ON,On-grid,2021,,5.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,ON,On-grid,2022,,5.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,ON,On-grid,2023,,28.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,SB,Solomon Islands,SOLPV,Solar Photovoltaic,OFF,Off-grid,2009,,0,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,SB,Solomon Islands,SOLPV,Solar Photovoltaic,OFF,Off-grid,2010,,0,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,SB,Solomon Islands,SOLPV,Solar Photovoltaic,OFF,Off-grid,2011,,1.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,SB,Solomon Islands,SOLPV,Solar Photovoltaic,OFF,Off-grid,2012,,1.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,SB,Solomon Islands,SOLPV,Solar Photovoltaic,OFF,Off-grid,2013,,1.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,SB,Solomon Islands,SOLPV,Solar Photovoltaic,OFF,Off-grid,2014,,1.4,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,SB,Solomon Islands,SOLPV,Solar Photovoltaic,OFF,Off-grid,2015,,1.4,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,SB,Solomon Islands,SOLPV,Solar Photovoltaic,OFF,Off-grid,2016,,1.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,SB,Solomon Islands,SOLPV,Solar Photovoltaic,OFF,Off-grid,2017,,2,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,SB,Solomon Islands,SOLPV,Solar Photovoltaic,OFF,Off-grid,2018,,2,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,SB,Solomon Islands,SOLPV,Solar Photovoltaic,OFF,Off-grid,2019,,1.8,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,SB,Solomon Islands,SOLPV,Solar Photovoltaic,OFF,Off-grid,2020,,1.8,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,SB,Solomon Islands,SOLPV,Solar Photovoltaic,OFF,Off-grid,2021,,1.8,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,SB,Solomon Islands,SOLPV,Solar Photovoltaic,OFF,Off-grid,2022,,4.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,SB,Solomon Islands,SOLPV,Solar Photovoltaic,OFF,Off-grid,2023,,4.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FJ,Fiji,BIOLIQ,Liquid Biofuels,OFF,Off-grid,2000,,0.4,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FJ,Fiji,BIOLIQ,Liquid Biofuels,OFF,Off-grid,2001,,0.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FJ,Fiji,BIOLIQ,Liquid Biofuels,OFF,Off-grid,2002,,0.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FJ,Fiji,BIOLIQ,Liquid Biofuels,OFF,Off-grid,2003,,0.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FJ,Fiji,BIOLIQ,Liquid Biofuels,OFF,Off-grid,2010,,0,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FJ,Fiji,BIOLIQ,Liquid Biofuels,OFF,Off-grid,2011,,0,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FJ,Fiji,BIOLIQ,Liquid Biofuels,OFF,Off-grid,2012,,0,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FJ,Fiji,BIOLIQ,Liquid Biofuels,OFF,Off-grid,2013,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FJ,Fiji,BIOLIQ,Liquid Biofuels,OFF,Off-grid,2014,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FJ,Fiji,BIOLIQ,Liquid Biofuels,OFF,Off-grid,2015,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FJ,Fiji,BIOLIQ,Liquid Biofuels,OFF,Off-grid,2016,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FJ,Fiji,BIOLIQ,Liquid Biofuels,OFF,Off-grid,2017,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FJ,Fiji,BIOLIQ,Liquid Biofuels,OFF,Off-grid,2018,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FJ,Fiji,BIOLIQ,Liquid Biofuels,OFF,Off-grid,2019,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FJ,Fiji,BIOLIQ,Liquid Biofuels,OFF,Off-grid,2020,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FJ,Fiji,BIOLIQ,Liquid Biofuels,OFF,Off-grid,2021,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FJ,Fiji,BIOLIQ,Liquid Biofuels,OFF,Off-grid,2022,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,FJ,Fiji,BIOLIQ,Liquid Biofuels,OFF,Off-grid,2023,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,NC,New Caledonia,COAL,Coal and Peat,_T,Total,2008,,124.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,NC,New Caledonia,COAL,Coal and Peat,_T,Total,2009,,213.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,NC,New Caledonia,COAL,Coal and Peat,_T,Total,2010,,538.8,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,NC,New Caledonia,COAL,Coal and Peat,_T,Total,2011,,576.8,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,NC,New Caledonia,COAL,Coal and Peat,_T,Total,2012,,551.8,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,NC,New Caledonia,COAL,Coal and Peat,_T,Total,2013,,635.7,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,NC,New Caledonia,COAL,Coal and Peat,_T,Total,2014,,769.2,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,NC,New Caledonia,COAL,Coal and Peat,_T,Total,2015,,823.7,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,NC,New Caledonia,COAL,Coal and Peat,_T,Total,2016,,1125.7,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,NC,New Caledonia,COAL,Coal and Peat,_T,Total,2017,,1341.2,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,NC,New Caledonia,COAL,Coal and Peat,_T,Total,2018,,1428.6,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,NC,New Caledonia,COAL,Coal and Peat,_T,Total,2019,,1512.3,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,NC,New Caledonia,COAL,Coal and Peat,_T,Total,2020,,1525.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,NC,New Caledonia,COAL,Coal and Peat,_T,Total,2021,,1136.2,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,NC,New Caledonia,COAL,Coal and Peat,_T,Total,2022,,1262,,,,GWH,Gigawatt-hour,,,,,N,National,,
